index,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,metric.tempHigh,metric.tempLow,metric.tempAvg,metric.windspeedHigh,metric.windspeedLow,metric.windspeedAvg,metric.windgustHigh,metric.windgustLow,metric.windgustAvg,metric.dewptHigh,metric.dewptLow,metric.dewptAvg,metric.windchillHigh,metric.windchillLow,metric.windchillAvg,metric.heatindexHigh,metric.heatindexLow,metric.heatindexAvg,metric.pressureMax,metric.pressureMin,metric.pressureTrend,metric.precipRate,metric.precipTotal,station_name
2022-07-06 19:00:00,IBULKL8,America/Vancouver,2022-07-07T01:59:08Z,2022-07-06 18:59:08,1657159148,54.174476,-123.683109,91.02,0.0,122,96,78,86,-1,16,13,15,20,0,4,24,0,5,14,11,13,16,13,15,16,13,15,915.71,914.09,0.89,16.76,3.3,SAEG_Stuart
2022-07-06 18:00:00,IBULKL8,America/Vancouver,2022-07-07T00:59:08Z,2022-07-06 17:59:08,1657155548,54.174476,-123.683109,137.87,1.0,69,79,59,63,-1,20,16,19,17,4,6,22,4,8,13,12,12,20,16,19,20,16,19,914.8,913.82,0.66,0.0,0.0,SAEG_Stuart
2022-07-06 17:00:00,IBULKL8,America/Vancouver,2022-07-06T23:59:08Z,2022-07-06 16:59:08,1657151948,54.174476,-123.683109,730.96,7.0,56,59,52,55,-1,23,20,22,9,4,6,13,5,8,13,12,12,23,20,22,22,20,21,914.49,913.99,-0.44,0.0,0.0,SAEG_Stuart
2022-07-06 16:00:00,IBULKL8,America/Vancouver,2022-07-06T22:59:08Z,2022-07-06 15:59:08,1657148348,54.174476,-123.683109,878.0,8.0,56,60,52,56,-1,22,20,21,10,2,7,13,2,8,13,11,12,22,20,21,22,20,21,915.0,914.29,-0.55,0.0,0.0,SAEG_Stuart
2022-07-06 15:00:00,IBULKL8,America/Vancouver,2022-07-06T21:59:08Z,2022-07-06 14:59:08,1657144748,54.174476,-123.683109,1005.48,9.0,72,62,54,57,-1,22,20,21,12,3,8,17,4,11,14,12,13,22,20,21,22,20,21,915.51,914.6,-1.0,0.0,0.0,SAEG_Stuart
2022-07-06 14:00:00,IBULKL8,America/Vancouver,2022-07-06T20:59:08Z,2022-07-06 13:59:08,1657141148,54.174476,-123.683109,1110.93,10.0,55,67,59,63,-1,21,19,20,9,3,7,11,4,8,14,13,13,21,19,20,21,19,20,915.92,915.31,-0.55,0.0,0.0,SAEG_Stuart
2022-07-06 13:00:00,IBULKL8,America/Vancouver,2022-07-06T19:59:08Z,2022-07-06 12:59:08,1657137548,54.174476,-123.683109,1043.65,10.0,46,70,66,67,-1,21,19,19,11,2,7,13,4,9,14,13,13,21,19,19,21,19,19,916.19,915.82,-0.3,0.0,0.0,SAEG_Stuart
2022-07-06 12:00:00,IBULKL8,America/Vancouver,2022-07-06T18:59:08Z,2022-07-06 11:59:08,1657133948,54.174476,-123.683109,1067.51,10.0,60,75,71,73,-1,19,17,18,10,2,7,15,5,10,14,13,13,19,17,18,19,17,18,917.0,916.09,-0.55,0.0,0.0,SAEG_Stuart
2022-07-06 11:00:00,IBULKL8,America/Vancouver,2022-07-06T17:59:08Z,2022-07-06 10:59:08,1657130348,54.174476,-123.683109,779.53,7.0,39,80,71,75,-1,18,16,17,7,4,5,9,4,7,14,13,13,18,16,17,18,16,17,917.2,916.7,-0.44,0.0,0.0,SAEG_Stuart
2022-07-06 10:00:00,IBULKL8,America/Vancouver,2022-07-06T16:59:08Z,2022-07-06 09:59:08,1657126748,54.174476,-123.683109,294.46,2.0,50,84,80,81,-1,16,16,16,7,2,5,11,4,7,13,13,13,16,16,16,16,16,16,917.51,917.0,-0.44,0.0,0.0,SAEG_Stuart
2022-07-06 09:00:00,IBULKL8,America/Vancouver,2022-07-06T15:59:08Z,2022-07-06 08:59:08,1657123148,54.174476,-123.683109,268.52,2.0,53,89,84,86,-1,16,15,15,6,1,5,9,2,7,13,13,13,16,15,15,16,15,15,917.51,917.2,-0.33,0.0,0.0,SAEG_Stuart
2022-07-06 08:00:00,IBULKL8,America/Vancouver,2022-07-06T14:59:08Z,2022-07-06 07:59:08,1657119548,54.174476,-123.683109,150.47,1.0,9,95,90,93,-1,14,13,14,6,1,3,7,2,5,13,12,13,14,13,14,14,13,14,917.91,917.61,-0.11,0.0,0.0,SAEG_Stuart
2022-07-06 07:00:00,IBULKL8,America/Vancouver,2022-07-06T13:54:08Z,2022-07-06 06:54:08,1657115648,54.174476,-123.683109,55.41,0.0,12,96,95,95,-1,13,13,13,5,2,4,7,4,5,12,12,12,13,13,13,13,13,13,918.29,917.91,-0.33,0.0,0.0,SAEG_Stuart
2022-07-06 06:00:00,IBULKL8,America/Vancouver,2022-07-06T12:59:08Z,2022-07-06 05:59:08,1657112348,54.174476,-123.683109,19.94,0.0,17,97,96,96,-1,13,12,12,5,2,3,7,4,5,12,12,12,13,12,12,13,12,12,918.39,918.02,0.11,0.0,0.0,SAEG_Stuart
2022-07-06 05:00:00,IBULKL8,America/Vancouver,2022-07-06T11:59:08Z,2022-07-06 04:59:08,1657108748,54.174476,-123.683109,2.08,0.0,8,96,95,95,-1,12,12,12,4,1,3,5,2,4,12,11,12,12,12,12,12,12,12,918.29,917.91,0.41,0.0,0.0,SAEG_Stuart
2022-07-06 04:00:00,IBULKL8,America/Vancouver,2022-07-06T10:59:08Z,2022-07-06 03:59:08,1657105148,54.174476,-123.683109,0.0,0.0,6,97,96,96,-1,12,12,12,3,0,2,4,2,3,12,12,12,12,12,12,12,12,12,918.29,917.91,0.11,0.0,0.0,SAEG_Stuart
2022-07-06 03:00:00,IBULKL8,America/Vancouver,2022-07-06T09:59:08Z,2022-07-06 02:59:08,1657101548,54.174476,-123.683109,0.0,0.0,14,97,97,97,-1,12,12,12,4,0,2,5,0,3,12,12,12,12,12,12,12,12,12,918.39,918.08,-0.22,0.0,0.0,SAEG_Stuart
2022-07-06 02:00:00,IBULKL8,America/Vancouver,2022-07-06T08:59:08Z,2022-07-06 01:59:08,1657097948,54.174476,-123.683109,0.0,0.0,7,97,96,96,-1,13,12,12,4,1,3,5,2,4,12,12,12,13,12,12,13,12,12,918.39,918.02,0.0,0.0,0.0,SAEG_Stuart
2022-07-06 01:00:00,IBULKL8,America/Vancouver,2022-07-06T07:59:08Z,2022-07-06 00:59:08,1657094348,54.174476,-123.683109,0.0,0.0,26,95,93,94,-1,13,13,13,4,0,2,7,0,2,12,12,12,13,13,13,13,13,13,918.39,918.02,0.22,0.0,0.0,SAEG_Stuart
2022-07-06 00:00:00,IBULKL8,America/Vancouver,2022-07-07T06:59:08Z,2022-07-06 23:59:08,1657177148,54.174476,-123.683109,0.0,0.0,14,99,99,99,-1,12,12,12,2,0,1,4,0,1,12,12,12,12,12,12,12,12,12,917.41,917.0,-0.22,1.27,1.02,SAEG_Stuart
2022-07-05 23:00:00,IBULKL8,America/Vancouver,2022-07-06T05:59:07Z,2022-07-05 22:59:07,1657087147,54.174476,-123.683109,0.0,0.0,48,93,90,91,-1,14,13,13,3,0,1,4,0,1,12,12,12,14,13,13,14,13,13,918.29,918.02,0.0,0.0,0.0,SAEG_Stuart
2022-07-05 22:00:00,IBULKL8,America/Vancouver,2022-07-06T04:59:07Z,2022-07-05 21:59:07,1657083547,54.174476,-123.683109,21.65,0.0,357,92,90,90,-1,14,13,14,2,0,0,4,0,0,13,12,12,14,13,14,14,13,14,918.29,917.61,0.41,0.0,0.0,SAEG_Stuart
2022-07-05 21:00:00,IBULKL8,America/Vancouver,2022-07-06T03:59:07Z,2022-07-05 20:59:07,1657079947,54.174476,-123.683109,41.59,0.0,355,90,86,87,-1,15,14,15,5,0,2,5,0,3,13,12,13,15,14,15,15,14,15,917.71,916.8,1.0,0.0,0.51,SAEG_Stuart
2022-07-05 20:00:00,IBULKL8,America/Vancouver,2022-07-06T02:54:07Z,2022-07-05 19:54:07,1657076047,54.174476,-123.683109,62.88,0.0,94,87,83,84,-1,15,15,15,3,0,1,4,0,1,13,12,13,15,15,15,15,15,15,916.9,916.39,0.24,0.0,0.51,SAEG_Stuart
2022-07-05 19:00:00,IBULKL8,America/Vancouver,2022-07-06T01:59:07Z,2022-07-05 18:59:07,1657072747,54.174476,-123.683109,106.19,1.0,91,83,75,79,-1,17,16,16,10,3,6,15,4,7,13,12,12,17,16,16,17,16,16,916.8,916.49,-0.11,0.0,0.51,SAEG_Stuart
2022-07-05 18:00:00,IBULKL8,America/Vancouver,2022-07-06T00:59:07Z,2022-07-05 17:59:07,1657069147,54.174476,-123.683109,214.21,2.0,51,79,70,74,-1,19,17,18,17,0,7,22,0,9,14,13,13,19,17,18,19,17,18,916.49,915.98,0.33,0.0,0.51,SAEG_Stuart
2022-07-05 17:00:00,IBULKL8,America/Vancouver,2022-07-05T23:59:07Z,2022-07-05 16:59:07,1657065547,54.174476,-123.683109,245.52,2.0,313,82,70,77,-1,18,17,17,7,2,5,11,2,6,14,12,13,18,17,17,18,17,17,916.19,915.92,0.18,0.0,0.51,SAEG_Stuart
2022-07-05 16:00:00,IBULKL8,America/Vancouver,2022-07-05T22:59:07Z,2022-07-05 15:59:07,1657061947,54.174476,-123.683109,945.66,9.0,358,75,60,68,-1,21,18,20,10,1,5,15,2,6,15,12,13,21,18,20,21,18,20,915.92,915.51,0.11,0.0,0.51,SAEG_Stuart
2022-07-05 15:00:00,IBULKL8,America/Vancouver,2022-07-05T21:59:07Z,2022-07-05 14:59:07,1657058347,54.174476,-123.683109,430.25,4.0,80,85,72,80,-1,18,15,16,4,0,1,5,0,2,13,12,13,18,15,16,18,15,16,916.19,915.51,-0.41,0.0,0.51,SAEG_Stuart
2022-07-05 14:00:00,IBULKL8,America/Vancouver,2022-07-05T20:59:07Z,2022-07-05 13:59:07,1657054747,54.174476,-123.683109,328.35,3.0,357,80,63,70,-1,20,16,18,9,1,5,15,2,7,13,12,13,20,16,18,20,16,18,916.19,915.61,0.52,0.0,0.51,SAEG_Stuart
2022-07-05 13:00:00,IBULKL8,America/Vancouver,2022-07-05T19:59:07Z,2022-07-05 12:59:07,1657051147,54.174476,-123.683109,864.92,8.0,261,73,64,68,-1,21,19,19,6,0,2,7,2,3,14,13,14,21,19,19,21,19,19,915.98,915.61,-0.11,0.0,0.51,SAEG_Stuart
2022-07-05 12:00:00,IBULKL8,America/Vancouver,2022-07-05T18:59:07Z,2022-07-05 11:59:07,1657047547,54.174476,-123.683109,250.66,2.0,282,74,68,71,-1,19,18,18,6,0,1,7,0,2,14,12,13,19,18,18,19,18,18,916.09,915.71,-0.22,0.0,0.51,SAEG_Stuart
2022-07-05 11:00:00,IBULKL8,America/Vancouver,2022-07-05T17:59:07Z,2022-07-05 10:59:07,1657043947,54.174476,-123.683109,818.06,7.0,290,74,65,69,-1,19,18,19,6,0,2,9,0,3,14,12,13,19,18,19,19,18,19,915.98,915.51,0.0,0.0,0.51,SAEG_Stuart
2022-07-05 10:00:00,IBULKL8,America/Vancouver,2022-07-05T16:59:07Z,2022-07-05 09:59:07,1657040347,54.174476,-123.683109,594.31,5.0,308,78,68,73,-1,18,16,17,7,0,4,11,2,6,13,12,12,18,16,17,18,16,17,916.29,915.61,-0.74,0.0,0.51,SAEG_Stuart
2022-07-05 09:00:00,IBULKL8,America/Vancouver,2022-07-05T15:59:07Z,2022-07-05 08:59:07,1657036747,54.174476,-123.683109,188.27,1.0,275,83,79,81,-1,15,14,14,6,2,4,9,4,5,12,11,11,15,14,14,15,14,14,916.7,916.09,-0.11,0.0,0.51,SAEG_Stuart
2022-07-05 08:00:00,IBULKL8,America/Vancouver,2022-07-05T14:59:07Z,2022-07-05 07:59:07,1657033147,54.174476,-123.683109,252.87,2.0,298,83,81,81,-1,14,14,14,9,5,7,11,7,8,11,10,11,14,14,14,14,14,14,916.8,915.98,0.44,0.0,0.51,SAEG_Stuart
2022-07-05 07:00:00,IBULKL8,America/Vancouver,2022-07-05T13:59:07Z,2022-07-05 06:59:07,1657029547,54.174476,-123.683109,145.21,1.0,290,84,81,82,-1,14,12,13,10,5,8,15,5,10,11,10,10,14,12,13,14,12,13,916.8,916.19,-0.66,0.0,0.51,SAEG_Stuart
2022-07-05 06:00:00,IBULKL8,America/Vancouver,2022-07-05T12:59:07Z,2022-07-05 05:59:07,1657025947,54.174476,-123.683109,45.51,0.0,276,84,82,83,-1,12,12,12,8,4,6,11,5,7,10,9,9,12,12,12,12,12,12,917.0,916.49,0.0,0.0,0.51,SAEG_Stuart
2022-07-05 05:00:00,IBULKL8,America/Vancouver,2022-07-05T11:59:07Z,2022-07-05 04:59:07,1657022347,54.174476,-123.683109,0.85,0.0,286,85,82,83,-1,13,12,12,8,4,6,11,5,8,10,9,10,13,12,12,13,12,12,917.0,916.39,0.33,0.0,0.51,SAEG_Stuart
2022-07-05 04:00:00,IBULKL8,America/Vancouver,2022-07-05T10:59:07Z,2022-07-05 03:59:07,1657018747,54.174476,-123.683109,0.0,0.0,290,86,76,81,-1,13,12,13,14,5,8,17,5,10,10,9,9,13,12,13,13,12,13,916.7,916.09,0.55,1.78,0.51,SAEG_Stuart
2022-07-05 03:00:00,IBULKL8,America/Vancouver,2022-07-05T09:59:07Z,2022-07-05 02:59:07,1657015147,54.174476,-123.683109,0.0,0.0,289,78,76,76,-1,14,13,13,10,5,7,11,7,9,10,9,9,14,13,13,14,13,13,916.29,915.92,0.22,0.0,0.0,SAEG_Stuart
2022-07-05 02:00:00,IBULKL8,America/Vancouver,2022-07-05T08:59:07Z,2022-07-05 01:59:07,1657011547,54.174476,-123.683109,0.0,0.0,293,79,76,77,-1,14,13,14,8,4,6,11,5,8,10,9,10,14,13,14,14,13,14,915.98,915.82,-0.07,0.0,0.0,SAEG_Stuart
2022-07-05 01:00:00,IBULKL8,America/Vancouver,2022-07-05T07:59:07Z,2022-07-05 00:59:07,1657007947,54.174476,-123.683109,0.0,0.0,288,80,77,79,-1,14,13,13,9,5,6,11,5,7,10,9,10,14,13,13,14,13,13,916.19,915.61,0.0,0.0,0.0,SAEG_Stuart
2022-07-05 00:00:00,IBULKL8,America/Vancouver,2022-07-06T06:59:08Z,2022-07-05 23:59:08,1657090748,54.174476,-123.683109,0.0,0.0,48,94,90,92,-1,14,13,13,3,0,1,4,0,2,12,12,12,14,13,13,14,13,13,918.29,918.02,0.18,0.0,0.0,SAEG_Stuart
